/root/Desktop/New/IMG/center_2018_12_31_21_01_35_848.jpg,/root/Desktop/New/IMG/left_2018_12_31_21_01_35_848.jpg,/root/Desktop/New/IMG/right_2018_12_31_21_01_35_848.jpg,-0.1886793,0,0,9.622122
/root/Desktop/New/IMG/center_2018_12_31_21_01_35_917.jpg,/root/Desktop/New/IMG/left_2018_12_31_21_01_35_917.jpg,/root/Desktop/New/IMG/right_2018_12_31_21_01_35_917.jpg,-0.1886793,0,0,9.564049
/root/Desktop/New/IMG/center_2018_12_31_21_01_35_986.jpg,/root/Desktop/New/IMG/left_2018_12_31_21_01_35_986.jpg,/root/Desktop/New/IMG/right_2018_12_31_21_01_35_986.jpg,-0.1886793,0,0,9.487152
/root/Desktop/New/IMG/center_2018_12_31_21_01_36_053.jpg,/root/Desktop/New/IMG/left_2018_12_31_21_01_36_053.jpg,/root/Desktop/New/IMG/right_2018_12_31_21_01_36_053.jpg,-0.1886793,0,0,9.429889
/root/Desktop/New/IMG/center_2018_12_31_21_01_36_126.jpg,/root/Desktop/New/IMG/left_2018_12_31_21_01_36_126.jpg,/root/Desktop/New/IMG/right_2018_12_31_21_01_36_126.jpg,-0.1886793,0,0,9.354076
/root/Desktop/New/IMG/center_2018_12_31_21_01_36_194.jpg,/root/Desktop/New/IMG/left_2018_12_31_21_01_36_194.jpg,/root/Desktop/New/IMG/right_2018_12_31_21_01_36_194.jpg,-0.1886793,0,0,9.297622
/root/Desktop/New/IMG/center_2018_12_31_21_01_36_271.jpg,/root/Desktop/New/IMG/left_2018_12_31_21_01_36_271.jpg,/root/Desktop/New/IMG/right_2018_12_31_21_01_36_271.jpg,-0.1698113,0,0,9.223435
/root/Desktop/New/IMG/center_2018_12_31_21_01_36_346.jpg,/root/Desktop/New/IMG/left_2018_12_31_21_01_36_346.jpg,/root/Desktop/New/IMG/right_2018_12_31_21_01_36_346.jpg,-0.1698113,0,0,9.149834
/root/Desktop/New/IMG/center_2018_12_31_21_01_36_414.jpg,/root/Desktop/New/IMG/left_2018_12_31_21_01_36_414.jpg,/root/Desktop/New/IMG/right_2018_12_31_21_01_36_414.jpg,-0.1698113,0,0,9.094782
/root/Desktop/New/IMG/center_2018_12_31_21_01_36_487.jpg,/root/Desktop/New/IMG/left_2018_12_31_21_01_36_487.jpg,/root/Desktop/New/IMG/right_2018_12_31_21_01_36_487.jpg,-0.1698113,0,0,9.021772
/root/Desktop/New/IMG/center_2018_12_31_21_01_36_555.jpg,/root/Desktop/New/IMG/left_2018_12_31_21_01_36_555.jpg,/root/Desktop/New/IMG/right_2018_12_31_21_01_36_555.jpg,-0.1698113,0,0,8.967363
/root/Desktop/New/IMG/center_2018_12_31_21_01_36_625.jpg,/root/Desktop/New/IMG/left_2018_12_31_21_01_36_625.jpg,/root/Desktop/New/IMG/right_2018_12_31_21_01_36_625.jpg,-0.2075472,0,0,8.892705
/root/Desktop/New/IMG/center_2018_12_31_21_01_36_702.jpg,/root/Desktop/New/IMG/left_2018_12_31_21_01_36_702.jpg,/root/Desktop/New/IMG/right_2018_12_31_21_01_36_702.jpg,-0.2075472,0.04949427,0,8.846635
